order_id,order_date,delivery_date,business_id,rider_id,flour_type_id,quantity_bags,price_per_bag,total_amount,payment_method,order_status
ORD-608149,2025-10-29,2025-10-29,BIZ-1022,4,2,18,9800.0,176400.0,POS,Delivered
ORD-954815,2025-10-05,2025-10-05,BIZ-1054,1,3,31,10000.0,294500.0,POS,Cancelled
ORD-688861,2025-10-12,2025-10-12,BIZ-1033,4,2,24,10000.0,252000.0,Cash,Cancelled
ORD-619013,2025-10-16,2025-10-16,BIZ-1048,4,3,24,10500.0,252000.0,Cash,Cancelled
ORD-615611,2025-10-13,2025-10-13,BIZ-1029,1,2,26,9500.0,247000.0,Bank Transfer,Pending
ORD-980690,2025-10-13,2025-10-13,BIZ-1029,1,5,16,10500.0,168000.0,Cash,Pending
ORD-275377,2025-10-14,2025-10-14,BIZ-1013,2,5,37,9800.0,362600.0,POS,Delivered
ORD-132359,2025-10-03,2025-10-03,BIZ-1038,2,3,9,9500.0,85500.0,POS,Pending
ORD-331241,2025-10-24,2025-10-24,BIZ-1015,4,5,15,9500.0,142500.0,Cash,Pending
ORD-388204,2025-10-09,2025-10-09,BIZ-1055,4,5,30,10500.0,315000.0,Cash,Pending
ORD-402692,2025-10-07,2025-10-07,BIZ-1036,3,1,18,10500.0,189000.0,Cash,Delivered
ORD-579536,2025-10-06,2025-10-06,BIZ-1026,2,4,17,9500.0,161500.0,Cash,Cancelled
ORD-910074,2025-10-17,2025-10-17,BIZ-1024,2,2,33,9500.0,313500.0,Bank Transfer,Delivered
ORD-676429,2025-10-23,2025-10-23,BIZ-1028,3,2,5,10000.0,50000.0,Cash,Delivered
ORD-700534,2025-10-16,2025-10-16,BIZ-1006,2,5,22,10000.0,220000.0,Bank Transfer,Cancelled
ORD-912764,2025-10-04,2025-10-04,BIZ-1045,2,4,39,10000.0,382200.0,Cash,Pending
ORD-484682,2025-10-17,2025-10-17,BIZ-1057,4,4,23,10500.0,241500.0,Cash,Cancelled
ORD-893547,2025-10-17,2025-10-17,BIZ-1005,4,2,33,9800.0,323400.0,Bank Transfer,Cancelled
ORD-853905,2025-10-02,2025-10-02,BIZ-1013,1,3,14,10500.0,147000.0,POS,Pending
ORD-329157,2025-10-14,2025-10-14,BIZ-1000,2,2,22,9500.0,209000.0,Cash,Cancelled
ORD-207391,2025-10-30,2025-10-30,BIZ-1028,4,3,27,9800.0,264600.0,POS,Delivered
ORD-785424,2025-10-23,2025-10-23,BIZ-1013,1,5,24,9800.0,235200.0,POS,Delivered
ORD-412170,2025-10-23,2025-10-23,BIZ-1041,2,2,32,10000.0,320000.0,Cash,Pending
ORD-133796,2025-10-27,2025-10-27,BIZ-1046,2,4,26,10000.0,260000.0,POS,Delivered
ORD-465509,2025-10-14,2025-10-14,BIZ-1048,2,3,9,10000.0,88200.0,Cash,Delivered
ORD-191208,2025-10-26,2025-10-26,BIZ-1054,4,2,26,9500.0,247000.0,Cash,Delivered
ORD-223088,2025-10-14,2025-10-14,BIZ-1018,2,4,22,10500.0,231000.0,Bank Transfer,Delivered
ORD-348455,2025-10-24,2025-10-24,BIZ-1030,3,3,36,10000.0,352800.0,Bank Transfer,Delivered
ORD-873443,2025-10-07,2025-10-07,BIZ-1028,4,5,13,9500.0,123500.0,Bank Transfer,Delivered
ORD-467663,2025-10-18,2025-10-18,BIZ-1032,4,4,19,9500.0,180500.0,Cash,Cancelled
ORD-739905,2025-10-26,2025-10-26,BIZ-1058,2,3,1,9800.0,9800.0,Cash,Delivered
ORD-274044,2025-10-19,2025-10-19,BIZ-1048,4,3,8,9800.0,78400.0,POS,Delivered
ORD-922974,2025-10-19,2025-10-19,BIZ-1051,1,1,25,9800.0,245000.0,Cash,Pending
ORD-316995,2025-10-07,2025-10-07,BIZ-1052,2,2,31,9800.0,303800.0,POS,Cancelled
ORD-697766,2025-10-25,2025-10-25,BIZ-1001,1,4,30,10000.0,300000.0,Bank Transfer,Pending
ORD-394739,2025-10-11,2025-10-11,BIZ-1006,1,5,5,10500.0,52500.0,POS,Pending
ORD-276556,2025-10-18,2025-10-18,BIZ-1039,3,4,30,10500.0,315000.0,Cash,Cancelled
ORD-838253,2025-10-10,2025-10-10,BIZ-1018,2,3,30,10000.0,300000.0,POS,Delivered
ORD-700556,2025-10-09,2025-10-09,BIZ-1012,1,3,27,9800.0,264600.0,Cash,Pending
ORD-999695,2025-10-09,2025-10-09,BIZ-1054,4,4,12,9500.0,114000.0,Bank Transfer,Delivered
ORD-812296,2025-10-16,2025-10-16,BIZ-1004,3,2,18,10000.0,180000.0,Cash,Pending
ORD-242175,2025-10-25,2025-10-25,BIZ-1048,2,4,36,9500.0,342000.0,Bank Transfer,Cancelled
ORD-923856,2025-10-29,2025-10-29,BIZ-1021,4,2,21,10500.0,220500.0,Cash,Delivered
ORD-162165,2025-10-13,2025-10-13,BIZ-1039,4,4,33,9500.0,313500.0,Bank Transfer,Cancelled
ORD-787757,2025-10-30,2025-10-30,BIZ-1017,2,3,30,10500.0,315000.0,Bank Transfer,Pending
ORD-239136,2025-10-04,2025-10-04,BIZ-1013,2,4,3,9500.0,28500.0,POS,Delivered
ORD-845951,2025-10-08,2025-10-08,BIZ-1052,4,3,21,10500.0,220500.0,Bank Transfer,Delivered
ORD-359579,2025-10-10,2025-10-10,BIZ-1026,4,2,36,9800.0,352800.0,Cash,Pending
ORD-809083,2025-10-23,2025-10-23,BIZ-1054,3,4,11,9800.0,107800.0,Bank Transfer,Pending
ORD-249077,2025-10-12,2025-10-12,BIZ-1037,1,4,8,10500.0,84000.0,POS,Delivered
ORD-381770,2025-10-18,2025-10-18,BIZ-1021,4,5,18,9800.0,176400.0,Bank Transfer,Delivered
ORD-493396,2025-10-19,2025-10-19,BIZ-1038,4,4,3,9800.0,29400.0,POS,Cancelled
ORD-764406,2025-10-14,2025-10-14,BIZ-1051,2,3,7,10500.0,73500.0,Bank Transfer,Cancelled
ORD-906233,2025-10-24,2025-10-24,BIZ-1051,4,2,1,9500.0,9500.0,Bank Transfer,Pending
ORD-640659,2025-10-03,2025-10-03,BIZ-1027,3,4,16,9800.0,156800.0,Cash,Delivered
ORD-828449,2025-10-23,2025-10-23,BIZ-1047,1,4,1,10000.0,10000.0,Bank Transfer,Delivered
ORD-486999,2025-10-29,2025-10-29,BIZ-1025,3,1,11,9800.0,107800.0,POS,Delivered
ORD-611751,2025-10-14,2025-10-14,BIZ-1039,1,2,21,10000.0,210000.0,POS,Pending
ORD-102593,2025-10-10,2025-10-10,BIZ-1052,1,1,28,9500.0,266000.0,Bank Transfer,Pending
ORD-988319,2025-10-27,2025-10-27,BIZ-1050,3,3,21,9800.0,205800.0,POS,Pending
ORD-866437,2025-10-22,2025-10-22,BIZ-1014,1,3,1,10500.0,10500.0,Bank Transfer,Delivered
ORD-765678,2025-10-30,2025-10-30,BIZ-1014,3,4,18,10000.0,180000.0,Bank Transfer,Pending
ORD-475623,2025-10-20,2025-10-20,BIZ-1007,3,2,20,10500.0,210000.0,Cash,Delivered
ORD-934328,2025-10-26,2025-10-26,BIZ-1041,4,1,39,10000.0,390000.0,Cash,Delivered
ORD-328411,2025-10-17,2025-10-17,BIZ-1047,3,5,21,10500.0,220500.0,Bank Transfer,Cancelled
ORD-964915,2025-10-30,2025-10-30,BIZ-1004,4,2,38,10500.0,399000.0,POS,Cancelled
ORD-381581,2025-10-07,2025-10-07,BIZ-1046,3,4,1,9800.0,9800.0,Cash,Delivered
ORD-397368,2025-10-10,2025-10-10,BIZ-1060,3,4,28,9800.0,274400.0,Bank Transfer,Pending
ORD-706007,2025-10-11,2025-10-11,BIZ-1020,1,2,32,10000.0,320000.0,Cash,Delivered
ORD-993829,2025-10-04,2025-10-04,BIZ-1030,4,5,3,9800.0,29400.0,Bank Transfer,Pending
ORD-460437,2025-10-15,2025-10-15,BIZ-1038,4,5,21,9500.0,199500.0,Bank Transfer,Delivered
ORD-899281,2025-10-27,2025-10-27,BIZ-1004,1,2,22,10000.0,220000.0,POS,Delivered
ORD-204411,2025-10-02,2025-10-02,BIZ-1053,4,5,16,9800.0,156800.0,Bank Transfer,Pending
ORD-977345,2025-10-19,2025-10-19,BIZ-1045,4,4,1,9500.0,9500.0,Bank Transfer,Delivered
ORD-230272,2025-10-14,2025-10-14,BIZ-1012,1,4,10,9800.0,98000.0,Bank Transfer,Cancelled
ORD-265657,2025-10-28,2025-10-28,BIZ-1034,1,4,36,9800.0,352800.0,Cash,Cancelled
ORD-100708,2025-10-14,2025-10-14,BIZ-1012,1,2,30,10000.0,300000.0,Bank Transfer,Pending
ORD-548580,2025-10-30,2025-10-30,BIZ-1028,2,5,12,9800.0,117600.0,POS,Pending
ORD-822040,2025-10-07,2025-10-07,BIZ-1013,4,4,13,10000.0,130000.0,Cash,Pending
ORD-781571,2025-10-28,2025-10-28,BIZ-1013,4,3,25,9800.0,245000.0,Cash,Cancelled
ORD-387330,2025-10-10,2025-10-10,BIZ-1028,1,3,40,10500.0,420000.0,Bank Transfer,Pending
ORD-477943,2025-10-03,2025-10-03,BIZ-1009,2,2,28,9500.0,266000.0,POS,Cancelled
ORD-489906,2025-10-08,2025-10-08,BIZ-1060,4,3,12,10000.0,120000.0,Cash,Pending
ORD-780432,2025-10-20,2025-10-20,BIZ-1033,4,4,19,10500.0,199500.0,Cash,Delivered
ORD-515594,2025-10-05,2025-10-05,BIZ-1049,1,2,31,9800.0,303800.0,Bank Transfer,Delivered
ORD-861253,2025-10-19,2025-10-19,BIZ-1007,4,3,33,10000.0,330000.0,Cash,Pending
ORD-345517,2025-10-21,2025-10-21,BIZ-1017,4,5,24,10500.0,252000.0,POS,Cancelled
ORD-195629,2025-10-13,2025-10-13,BIZ-1055,3,4,5,10500.0,52500.0,Cash,Cancelled
ORD-101139,2025-10-22,2025-10-22,BIZ-1055,4,5,11,10000.0,107800.0,POS,Pending
ORD-181724,2025-10-07,2025-10-07,BIZ-1035,2,4,33,10500.0,346500.0,POS,Pending
ORD-337178,2025-10-04,2025-10-04,BIZ-1028,1,3,28,9800.0,274400.0,Bank Transfer,Pending
ORD-566686,2025-10-16,2025-10-16,BIZ-1033,2,1,2,9800.0,19600.0,POS,Delivered
ORD-829386,2025-10-01,2025-10-01,BIZ-1055,1,4,17,9800.0,166600.0,Bank Transfer,Delivered
ORD-226451,2025-10-11,2025-10-11,BIZ-1049,3,2,25,10500.0,262500.0,Cash,Delivered
ORD-542828,2025-10-30,2025-10-30,BIZ-1018,2,3,28,10000.0,280000.0,POS,Pending
ORD-600905,2025-10-21,2025-10-21,BIZ-1045,3,5,27,9500.0,256500.0,Bank Transfer,Pending
ORD-501677,2025-10-03,2025-10-03,BIZ-1046,2,4,14,10500.0,147000.0,Bank Transfer,Pending
ORD-945106,2025-10-03,2025-10-03,BIZ-1000,3,3,1,9500.0,9500.0,POS,Pending
ORD-428572,2025-10-04,2025-10-04,BIZ-1033,1,2,19,10500.0,199500.0,Cash,Delivered
ORD-413791,2025-10-12,2025-10-12,BIZ-1037,4,2,9,9800.0,88200.0,POS,Delivered
ORD-911032,2025-10-05,2025-10-05,BIZ-1049,1,1,29,9800.0,284200.0,Bank Transfer,Cancelled
ORD-239613,2025-10-25,2025-10-25,BIZ-1042,2,3,12,9800.0,117600.0,Cash,Cancelled
ORD-810029,2025-10-20,2025-10-20,BIZ-1015,1,4,40,9500.0,380000.0,Cash,Delivered
ORD-656278,2025-10-05,2025-10-05,BIZ-1015,2,4,25,9500.0,237500.0,Cash,Delivered
ORD-739966,2025-10-17,2025-10-17,BIZ-1016,4,1,38,9800.0,372400.0,POS,Delivered
ORD-561477,2025-10-20,2025-10-20,BIZ-1028,2,4,1,9500.0,9500.0,POS,Cancelled
ORD-323404,2025-10-11,2025-10-11,BIZ-1016,1,4,3,9500.0,28500.0,Cash,Cancelled
ORD-258727,2025-10-19,2025-10-19,BIZ-1044,4,3,34,10000.0,340000.0,Cash,Cancelled
ORD-746002,2025-10-28,2025-10-28,BIZ-1042,2,5,28,10000.0,280000.0,Cash,Delivered
ORD-327797,2025-10-21,2025-10-21,BIZ-1023,4,1,24,10500.0,252000.0,Cash,Pending
ORD-205345,2025-10-03,2025-10-03,BIZ-1022,4,3,7,10000.0,66500.0,POS,Delivered
ORD-229139,2025-10-05,2025-10-05,BIZ-1047,2,2,2,9500.0,19000.0,Cash,Pending
ORD-502686,2025-10-18,2025-10-18,BIZ-1058,4,2,40,10500.0,420000.0,Bank Transfer,Cancelled
ORD-550246,2025-10-11,2025-10-11,BIZ-1034,2,4,21,9500.0,199500.0,POS,Pending
ORD-246622,2025-10-10,2025-10-10,BIZ-1040,4,3,29,9800.0,284200.0,POS,Cancelled
ORD-775933,2025-10-08,2025-10-08,BIZ-1000,4,3,6,10000.0,60000.0,POS,Cancelled
ORD-680278,2025-10-03,2025-10-03,BIZ-1052,2,2,7,10500.0,73500.0,POS,Delivered
ORD-856211,2025-10-19,2025-10-19,BIZ-1022,1,3,34,9500.0,323000.0,Bank Transfer,Pending
ORD-916808,2025-10-19,2025-10-19,BIZ-1044,1,3,36,10500.0,378000.0,Bank Transfer,Pending
ORD-128127,2025-10-29,2025-10-29,BIZ-1006,1,2,35,9800.0,343000.0,Bank Transfer,Cancelled
ORD-790388,2025-10-26,2025-10-26,BIZ-1031,4,4,6,9500.0,57000.0,Bank Transfer,Pending
ORD-315425,2025-10-27,2025-10-27,BIZ-1001,1,5,25,10000.0,250000.0,POS,Pending
ORD-634273,2025-10-16,2025-10-16,BIZ-1034,4,4,8,9800.0,78400.0,POS,Pending
ORD-510780,2025-10-06,2025-10-06,BIZ-1032,2,3,15,9500.0,142500.0,POS,Cancelled
ORD-157219,2025-10-09,2025-10-09,BIZ-1039,1,2,25,10500.0,262500.0,Cash,Delivered
ORD-932336,2025-10-24,2025-10-24,BIZ-1050,3,4,19,9500.0,180500.0,Cash,Cancelled
ORD-618927,2025-10-29,2025-10-29,BIZ-1006,3,5,38,9800.0,372400.0,Bank Transfer,Pending
ORD-352792,2025-10-12,2025-10-12,BIZ-1017,2,4,25,9500.0,237500.0,POS,Cancelled
ORD-722780,2025-10-15,2025-10-15,BIZ-1030,4,5,13,10000.0,136500.0,Cash,Cancelled
ORD-112653,2025-10-03,2025-10-03,BIZ-1007,3,3,9,9800.0,88200.0,Bank Transfer,Cancelled
ORD-431845,2025-10-30,2025-10-30,BIZ-1056,1,5,30,10000.0,300000.0,Bank Transfer,Pending
ORD-979727,2025-10-04,2025-10-04,BIZ-1006,2,2,30,9800.0,294000.0,POS,Cancelled
ORD-483162,2025-10-18,2025-10-18,BIZ-1015,2,4,3,10000.0,30000.0,Cash,Cancelled
ORD-281162,2025-10-17,2025-10-17,BIZ-1031,1,3,37,10500.0,388500.0,Cash,Cancelled
ORD-907788,2025-10-23,2025-10-23,BIZ-1022,2,2,25,9500.0,237500.0,POS,Delivered
ORD-715895,2025-10-03,2025-10-03,BIZ-1052,1,3,15,9500.0,142500.0,POS,Pending
ORD-374921,2025-10-03,2025-10-03,BIZ-1033,3,3,20,9800.0,196000.0,Cash,Pending
ORD-163406,2025-10-07,2025-10-07,BIZ-1017,4,3,31,10000.0,310000.0,Bank Transfer,Cancelled
ORD-517307,2025-10-29,2025-10-29,BIZ-1048,1,3,19,10000.0,190000.0,Bank Transfer,Delivered
ORD-759104,2025-10-16,2025-10-16,BIZ-1034,2,3,21,9500.0,199500.0,POS,Delivered
ORD-904373,2025-10-22,2025-10-22,BIZ-1032,4,3,37,9800.0,362600.0,Cash,Delivered
ORD-835901,2025-10-13,2025-10-13,BIZ-1030,1,4,14,9800.0,137200.0,Cash,Cancelled
ORD-771652,2025-10-13,2025-10-13,BIZ-1040,1,3,37,9500.0,351500.0,Cash,Cancelled
ORD-745972,2025-10-17,2025-10-17,BIZ-1042,3,5,11,9500.0,104500.0,Cash,Delivered
ORD-187657,2025-10-05,2025-10-05,BIZ-1040,2,3,4,9500.0,38000.0,Bank Transfer,Cancelled
ORD-636141,2025-10-10,2025-10-10,BIZ-1041,3,4,26,9800.0,254800.0,Bank Transfer,Pending
ORD-947312,2025-10-28,2025-10-28,BIZ-1007,1,3,32,10000.0,320000.0,POS,Cancelled
ORD-442622,2025-10-05,2025-10-05,BIZ-1016,4,1,6,10500.0,63000.0,POS,Cancelled
ORD-765105,2025-10-12,2025-10-12,BIZ-1030,3,4,29,10000.0,290000.0,Bank Transfer,Delivered
ORD-781406,2025-10-23,2025-10-23,BIZ-1058,1,4,8,10500.0,84000.0,POS,Cancelled
ORD-169326,2025-10-21,2025-10-21,BIZ-1038,2,1,37,10500.0,388500.0,POS,Delivered
ORD-558737,2025-10-10,2025-10-10,BIZ-1019,4,5,25,10500.0,262500.0,POS,Delivered
ORD-987586,2025-10-22,2025-10-22,BIZ-1053,3,1,7,10000.0,70000.0,Cash,Cancelled
ORD-356355,2025-10-08,2025-10-08,BIZ-1018,4,4,2,10500.0,21000.0,POS,Cancelled
ORD-555589,2025-10-03,2025-10-03,BIZ-1018,1,4,35,9500.0,332500.0,Bank Transfer,Cancelled
ORD-742039,2025-10-04,2025-10-04,BIZ-1022,4,5,12,9500.0,114000.0,Bank Transfer,Delivered
ORD-424314,2025-10-19,2025-10-19,BIZ-1045,1,4,9,9800.0,88200.0,POS,Pending
ORD-790017,2025-10-20,2025-10-20,BIZ-1004,3,5,3,9500.0,28500.0,Cash,Cancelled
ORD-225245,2025-10-23,2025-10-23,BIZ-1014,3,2,11,10500.0,115500.0,Cash,Delivered
ORD-243876,2025-10-01,2025-10-01,BIZ-1011,4,2,34,10000.0,340000.0,POS,Pending
ORD-271790,2025-10-22,2025-10-22,BIZ-1043,1,1,21,10000.0,210000.0,POS,Delivered
ORD-463546,2025-10-15,2025-10-15,BIZ-1042,1,2,16,9500.0,152000.0,Cash,Delivered
ORD-921021,2025-10-16,2025-10-16,BIZ-1035,2,5,9,9800.0,88200.0,Bank Transfer,Cancelled
ORD-371840,2025-10-25,2025-10-25,BIZ-1018,3,5,40,10500.0,420000.0,Cash,Pending
ORD-233096,2025-10-06,2025-10-06,BIZ-1041,4,4,11,10500.0,115500.0,Cash,Cancelled
ORD-381819,2025-10-23,2025-10-23,BIZ-1052,1,4,28,9800.0,274400.0,POS,Cancelled
ORD-223791,2025-10-22,2025-10-22,BIZ-1032,2,2,18,9800.0,176400.0,Cash,Delivered
ORD-130782,2025-10-24,2025-10-24,BIZ-1060,4,4,21,10500.0,220500.0,POS,Delivered
ORD-550179,2025-10-11,2025-10-11,BIZ-1056,3,4,5,10000.0,50000.0,POS,Cancelled
ORD-166974,2025-10-09,2025-10-09,BIZ-1019,2,4,27,9500.0,256500.0,Cash,Pending
ORD-704663,2025-10-08,2025-10-08,BIZ-1020,1,5,18,9800.0,176400.0,Bank Transfer,Delivered
ORD-620248,2025-10-19,2025-10-19,BIZ-1043,4,4,25,9800.0,245000.0,Bank Transfer,Delivered
ORD-477617,2025-10-14,2025-10-14,BIZ-1031,4,4,34,10000.0,340000.0,POS,Pending
ORD-694423,2025-10-02,2025-10-02,BIZ-1001,2,4,37,10000.0,370000.0,Bank Transfer,Delivered
ORD-264951,2025-10-06,2025-10-06,BIZ-1016,1,5,21,10500.0,220500.0,POS,Cancelled
ORD-207903,2025-10-08,2025-10-08,BIZ-1018,4,1,35,10500.0,367500.0,Cash,Delivered
ORD-806866,2025-10-27,2025-10-27,BIZ-1057,1,2,33,9800.0,323400.0,Cash,Cancelled
ORD-339499,2025-10-22,2025-10-22,BIZ-1059,2,2,18,9500.0,171000.0,POS,Cancelled
ORD-102693,2025-10-23,2025-10-23,BIZ-1021,1,3,27,10500.0,283500.0,Cash,Pending
ORD-112884,2025-10-02,2025-10-02,BIZ-1022,2,3,33,10000.0,330000.0,POS,Cancelled
ORD-594681,2025-10-08,2025-10-08,BIZ-1028,3,5,15,10000.0,150000.0,Cash,Pending
ORD-257375,2025-10-11,2025-10-11,BIZ-1046,3,2,6,9500.0,57000.0,Bank Transfer,Delivered
ORD-999138,2025-10-06,2025-10-06,BIZ-1028,3,5,37,9500.0,351500.0,POS,Pending
ORD-942127,2025-10-02,2025-10-02,BIZ-1003,1,3,1,10500.0,10500.0,Cash,Cancelled
ORD-876644,2025-10-28,2025-10-28,BIZ-1039,4,4,35,10000.0,332500.0,POS,Delivered
ORD-335421,2025-10-20,2025-10-20,BIZ-1016,2,2,1,10500.0,10500.0,POS,Cancelled
ORD-536476,2025-10-10,2025-10-10,BIZ-1050,4,2,34,9500.0,323000.0,POS,Cancelled
ORD-435476,2025-10-28,2025-10-28,BIZ-1047,3,5,15,9800.0,147000.0,Bank Transfer,Cancelled
ORD-181670,2025-10-09,2025-10-09,BIZ-1050,4,3,23,9500.0,218500.0,Cash,Delivered
ORD-225200,2025-10-18,2025-10-18,BIZ-1021,2,2,24,9500.0,228000.0,POS,Delivered
ORD-155230,2025-10-16,2025-10-16,BIZ-1030,4,5,19,10000.0,190000.0,Cash,Delivered
ORD-943409,2025-10-06,2025-10-06,BIZ-1000,1,5,1,10500.0,10500.0,POS,Cancelled
ORD-148159,2025-10-16,2025-10-16,BIZ-1026,4,4,3,10500.0,31500.0,Cash,Delivered
ORD-172274,2025-10-29,2025-10-29,BIZ-1030,2,5,40,10000.0,420000.0,Cash,Delivered
ORD-396020,2025-10-27,2025-10-27,BIZ-1042,1,3,1,10000.0,10000.0,Cash,Delivered
ORD-425790,2025-10-24,2025-10-24,BIZ-1044,4,2,7,10500.0,73500.0,Bank Transfer,Cancelled
ORD-679958,2025-10-10,2025-10-10,BIZ-1043,4,4,33,9800.0,323400.0,Cash,Delivered
ORD-486839,2025-10-14,2025-10-14,BIZ-1027,1,3,10,10000.0,100000.0,Cash,Pending
ORD-691194,2025-10-07,2025-10-07,BIZ-1016,4,2,20,10000.0,200000.0,POS,Pending
ORD-875501,2025-10-24,2025-10-24,BIZ-1004,4,2,7,10500.0,73500.0,Bank Transfer,Pending
ORD-586462,2025-10-19,2025-10-19,BIZ-1001,2,2,28,9500.0,266000.0,Bank Transfer,Delivered
ORD-617326,2025-10-12,2025-10-12,BIZ-1014,1,3,19,9500.0,180500.0,Cash,Cancelled
ORD-913575,2025-10-30,2025-10-30,BIZ-1048,1,2,22,9500.0,209000.0,Cash,Cancelled
ORD-673108,2025-10-06,2025-10-06,BIZ-1038,4,3,18,9500.0,171000.0,POS,Pending
ORD-357034,2025-10-23,2025-10-23,BIZ-1022,4,3,9,10000.0,90000.0,Bank Transfer,Delivered
ORD-529954,2025-10-05,2025-10-05,BIZ-1016,1,1,7,9500.0,66500.0,Cash,Cancelled
ORD-667851,2025-10-01,2025-10-01,BIZ-1006,3,5,1,9800.0,9800.0,Cash,Cancelled
ORD-980357,2025-10-11,2025-10-11,BIZ-1007,4,5,1,10000.0,10500.0,Cash,Pending
ORD-110060,2025-10-21,2025-10-21,BIZ-1039,1,2,6,10500.0,63000.0,POS,Cancelled
ORD-101533,2025-10-29,2025-10-29,BIZ-1007,2,4,12,9800.0,117600.0,Cash,Cancelled
ORD-494552,2025-10-23,2025-10-23,BIZ-1033,1,3,16,10500.0,168000.0,POS,Delivered
ORD-862540,2025-10-26,2025-10-26,BIZ-1009,1,2,33,9800.0,323400.0,Bank Transfer,Delivered
ORD-315161,2025-10-10,2025-10-10,BIZ-1001,3,5,9,10000.0,94500.0,Bank Transfer,Delivered
ORD-349736,2025-10-16,2025-10-16,BIZ-1045,1,4,28,9500.0,266000.0,Bank Transfer,Pending
ORD-162804,2025-10-13,2025-10-13,BIZ-1046,1,2,27,10000.0,270000.0,Cash,Pending
ORD-249289,2025-10-30,2025-10-30,BIZ-1008,4,4,31,9500.0,294500.0,Cash,Delivered
ORD-197545,2025-10-22,2025-10-22,BIZ-1037,2,5,18,10000.0,180000.0,POS,Pending
ORD-342716,2025-10-02,2025-10-02,BIZ-1024,3,2,16,10000.0,160000.0,Bank Transfer,Delivered
ORD-645007,2025-10-27,2025-10-27,BIZ-1015,1,5,4,10000.0,40000.0,Cash,Pending
ORD-490586,2025-10-13,2025-10-13,BIZ-1053,4,2,39,10000.0,370500.0,Cash,Pending
ORD-884229,2025-10-14,2025-10-14,BIZ-1012,2,4,24,10000.0,240000.0,Bank Transfer,Cancelled
ORD-200219,2025-10-03,2025-10-03,BIZ-1037,2,5,1,9800.0,9800.0,POS,Pending
ORD-768169,2025-10-16,2025-10-16,BIZ-1002,1,5,38,10000.0,380000.0,Bank Transfer,Cancelled
ORD-178465,2025-10-25,2025-10-25,BIZ-1042,3,2,25,9500.0,237500.0,POS,Cancelled
ORD-165308,2025-10-18,2025-10-18,BIZ-1048,3,2,39,9500.0,370500.0,Bank Transfer,Cancelled
ORD-237057,2025-10-14,2025-10-14,BIZ-1011,3,5,29,9500.0,275500.0,Cash,Cancelled
ORD-373668,2025-10-08,2025-10-08,BIZ-1021,1,1,31,9800.0,303800.0,Bank Transfer,Delivered
ORD-939717,2025-10-26,2025-10-26,BIZ-1046,2,5,27,10000.0,270000.0,Cash,Cancelled
ORD-972310,2025-10-12,2025-10-12,BIZ-1039,3,3,8,10500.0,84000.0,Cash,Cancelled
ORD-433507,2025-10-23,2025-10-23,BIZ-1041,1,5,33,9500.0,313500.0,POS,Delivered
ORD-344959,2025-10-14,2025-10-14,BIZ-1019,3,2,19,9500.0,180500.0,POS,Pending
ORD-312559,2025-10-03,2025-10-03,BIZ-1042,1,3,32,9500.0,304000.0,POS,Pending
ORD-907557,2025-10-05,2025-10-05,BIZ-1054,4,5,36,10500.0,378000.0,Bank Transfer,Delivered
ORD-262959,2025-10-18,2025-10-18,BIZ-1038,1,4,1,9800.0,9800.0,POS,Pending
ORD-571404,2025-10-04,2025-10-04,BIZ-1014,2,2,33,10000.0,330000.0,Cash,Cancelled
ORD-526259,2025-10-14,2025-10-14,BIZ-1042,1,2,18,9500.0,171000.0,Bank Transfer,Cancelled
ORD-475691,2025-10-04,2025-10-04,BIZ-1042,3,2,16,10000.0,160000.0,Cash,Delivered
ORD-317722,2025-10-29,2025-10-29,BIZ-1040,1,1,18,9500.0,171000.0,POS,Delivered
ORD-585854,2025-10-14,2025-10-14,BIZ-1048,2,5,1,10000.0,10000.0,Bank Transfer,Cancelled
ORD-225738,2025-10-08,2025-10-08,BIZ-1055,1,3,36,10000.0,360000.0,POS,Pending
ORD-946826,2025-10-03,2025-10-03,BIZ-1016,3,5,21,9500.0,199500.0,Bank Transfer,Cancelled
ORD-966529,2025-10-21,2025-10-21,BIZ-1052,2,4,18,9800.0,176400.0,POS,Cancelled
ORD-732608,2025-10-22,2025-10-22,BIZ-1023,4,5,38,9500.0,361000.0,POS,Cancelled
ORD-976530,2025-10-02,2025-10-02,BIZ-1012,4,2,39,9800.0,382200.0,Cash,Pending
ORD-255528,2025-10-26,2025-10-26,BIZ-1033,1,1,14,10500.0,147000.0,Bank Transfer,Cancelled
ORD-360276,2025-10-03,2025-10-03,BIZ-1015,1,3,28,10000.0,280000.0,Bank Transfer,Pending
ORD-515492,2025-10-30,2025-10-30,BIZ-1027,1,2,12,10500.0,126000.0,Bank Transfer,Cancelled
ORD-810078,2025-10-16,2025-10-16,BIZ-1047,2,4,32,9800.0,313600.0,Cash,Delivered
ORD-959926,2025-10-09,2025-10-09,BIZ-1056,1,1,12,10500.0,126000.0,Bank Transfer,Delivered
ORD-132591,2025-10-30,2025-10-30,BIZ-1024,4,3,28,9800.0,274400.0,Bank Transfer,Cancelled
ORD-996114,2025-10-29,2025-10-29,BIZ-1029,3,1,34,9800.0,333200.0,Cash,Pending
ORD-884417,2025-10-14,2025-10-14,BIZ-1010,3,4,2,9500.0,19000.0,Bank Transfer,Delivered
ORD-199326,2025-10-17,2025-10-17,BIZ-1019,1,4,6,10000.0,60000.0,Bank Transfer,Delivered
